trialId,pointId,time,x_left,y_left,pupil_left,x_right,y_right,pupil_right
18,3,1912272,829.6,376.9,1171.0,845.8,376.4,1010.0
18,3,1912289,830.9,373.1,1158.0,844.2,377.5,1014.0
18,3,1912306,829.6,376.1,1158.0,844.6,374.6,1006.0
18,3,1912322,831.4,374.5,1164.0,844.8,375.6,1009.0
18,3,1912339,829.0,378.8,1162.0,843.4,374.8,1005.0
18,3,1912356,829.9,384.1,1167.0,841.5,373.0,1006.0
18,3,1912372,828.9,382.0,1165.0,841.8,373.2,1005.0
18,3,1912389,830.5,375.7,1166.0,842.4,377.3,1011.0
18,3,1912406,828.5,372.5,1156.0,841.6,375.4,1009.0
18,3,1912422,830.0,379.3,1162.0,841.9,374.5,1011.0
18,3,1912439,831.2,378.3,1167.0,841.3,376.4,1017.0
18,3,1912456,830.6,377.7,1173.0,839.9,380.2,1014.0
18,3,1912472,833.4,375.1,1165.0,840.5,380.7,1015.0
18,3,1912489,832.2,377.5,1163.0,840.9,371.9,1016.0
18,3,1912505,832.7,378.0,1159.0,842.9,375.1,1011.0
18,3,1912522,832.1,374.3,1179.0,838.8,384.1,1031.0
18,3,1912539,830.4,375.5,1172.0,839.1,383.7,1024.0
18,3,1912555,827.1,372.7,1176.0,842.4,374.0,1029.0
18,3,1912572,829.3,375.2,1168.0,839.6,374.3,1029.0
18,3,1912589,828.6,373.9,1168.0,842.3,373.6,1029.0
18,3,1912605,830.5,374.1,1176.0,839.8,371.3,1034.0
18,3,1912622,825.2,375.0,1177.0,837.8,372.6,1044.0
18,3,1912639,826.6,375.7,1182.0,835.4,370.2,1047.0
18,3,1912655,826.8,374.6,1184.0,836.1,368.4,1050.0
18,3,1912672,824.1,374.6,1187.0,835.8,373.3,1053.0
18,3,1912689,825.6,377.2,1191.0,833.9,375.6,1055.0
18,3,1912705,826.4,377.6,1211.0,836.8,371.6,1064.0
18,3,1912722,825.8,378.9,1209.0,836.3,363.9,1064.0
18,3,1912739,823.6,374.8,1207.0,838.8,362.0,1067.0
18,3,1912755,823.3,372.9,1207.0,836.1,365.8,1067.0
18,3,1912772,823.2,373.2,1217.0,838.2,366.2,1086.0
18,4,1912788,822.9,374.1,1216.0,837.2,364.0,1082.0
18,4,1912805,827.0,375.4,1230.0,839.3,363.3,1082.0
18,4,1912822,821.3,371.5,1227.0,837.0,362.2,1089.0
18,4,1912838,821.2,372.4,1219.0,839.3,362.4,1087.0
18,4,1912855,819.1,376.5,1237.0,840.1,361.6,1095.0
18,4,1912872,819.6,373.9,1238.0,837.7,367.6,1100.0
18,4,1912888,820.1,374.0,1251.0,836.8,364.4,1105.0
18,4,1912905,824.9,376.1,1258.0,837.8,363.4,1108.0
18,4,1912922,820.2,371.7,1250.0,839.1,365.5,1099.0
18,4,1912938,817.8,379.4,1263.0,835.1,366.4,1114.0
18,4,1912955,810.7,386.1,1263.0,831.3,372.8,1115.0
18,4,1912972,711.8,493.4,1280.0,736.4,488.2,1140.0
18,4,1912988,698.7,586.0,1266.0,714.0,583.6,1140.0
18,4,1913005,695.6,599.4,1260.0,712.3,597.8,1138.0
18,4,1913022,690.4,607.7,1248.0,717.4,607.1,1134.0
18,4,1913038,695.2,606.4,1244.0,715.0,608.7,1131.0
18,4,1913055,693.9,606.0,1253.0,712.3,607.9,1139.0
18,4,1913072,692.2,600.7,1245.0,714.1,612.7,1133.0
18,4,1913088,694.9,608.5,1245.0,714.9,609.8,1126.0
18,4,1913105,694.9,610.2,1251.0,714.5,612.3,1133.0
18,4,1913121,697.3,610.2,1226.0,716.1,614.4,1117.0
18,4,1913138,749.2,880.4,826.0,693.6,1126.4,538.0
18,4,1913155,,,0.0,,,0.0
18,4,1913171,,,0.0,,,0.0
18,4,1913188,,,0.0,,,0.0
18,4,1913205,,,0.0,,,0.0
18,4,1913221,,,0.0,,,0.0
18,4,1913238,390.2,1238.3,168.0,714.4,1328.7,385.0
18,4,1913255,807.9,910.1,850.0,734.6,1006.8,693.0
18,4,1913271,748.8,718.8,1117.0,720.3,826.0,909.0
18,4,1913288,708.2,632.5,1233.0,715.7,707.7,1052.0
18,4,1913305,686.2,632.7,1260.0,715.8,633.1,1127.0
18,4,1913321,687.1,640.6,1265.0,712.9,628.6,1145.0
18,4,1913338,689.2,642.8,1266.0,707.2,637.9,1130.0
18,4,1913355,687.0,643.3,1267.0,703.9,644.0,1133.0
18,4,1913371,687.3,636.9,1268.0,706.1,639.3,1128.0
18,4,1913388,686.7,638.1,1258.0,707.5,641.1,1122.0
18,4,1913405,688.1,639.9,1271.0,702.2,647.1,1135.0
18,4,1913421,686.5,641.1,1282.0,704.5,648.6,1142.0
18,4,1913438,688.0,638.5,1276.0,705.5,645.3,1143.0
18,4,1913454,686.5,640.8,1291.0,704.8,645.6,1149.0
18,4,1913471,686.9,640.8,1284.0,701.8,645.2,1144.0
18,4,1913488,685.3,640.8,1302.0,705.7,648.1,1146.0
18,4,1913504,685.9,641.1,1296.0,708.4,643.9,1152.0
18,4,1913521,683.6,642.2,1289.0,708.8,642.6,1159.0
18,4,1913538,686.1,642.7,1311.0,708.7,645.4,1165.0
18,4,1913554,684.0,641.8,1313.0,709.0,648.6,1170.0
18,4,1913571,684.6,640.9,1309.0,707.9,646.7,1173.0
18,4,1913588,685.2,641.9,1313.0,710.5,643.8,1175.0
18,4,1913604,682.2,641.6,1328.0,711.6,643.4,1173.0
18,4,1913621,685.8,639.6,1324.0,709.5,642.7,1186.0
18,4,1913638,688.0,643.9,1325.0,712.2,643.6,1182.0
18,4,1913654,683.7,641.3,1326.0,711.6,644.3,1189.0
18,4,1913671,684.2,643.2,1343.0,709.7,638.3,1189.0
18,4,1913688,684.9,643.7,1323.0,712.2,636.0,1173.0
18,4,1913704,683.1,638.6,1315.0,710.7,643.5,1172.0
18,4,1913721,681.8,642.2,1324.0,713.0,641.7,1170.0
18,4,1913738,685.5,642.6,1315.0,712.9,639.1,1165.0
18,4,1913754,688.0,645.3,1318.0,710.5,636.7,1157.0
18,4,1913771,685.8,639.9,1303.0,708.8,637.5,1145.0
18,5,1913787,686.4,642.3,1291.0,713.7,641.4,1146.0
18,5,1913804,686.1,647.4,1287.0,712.8,639.5,1135.0
18,5,1913821,682.3,642.0,1277.0,711.2,634.7,1122.0
18,5,1913837,682.4,640.7,1275.0,713.3,645.2,1121.0
18,5,1913854,685.8,635.9,1260.0,714.0,645.7,1119.0
18,5,1913871,685.7,640.0,1258.0,713.6,646.1,1116.0
18,5,1913887,683.6,638.9,1261.0,711.6,647.3,1109.0
18,5,1913904,684.4,636.5,1262.0,713.8,644.0,1110.0
18,5,1913921,685.7,639.2,1250.0,710.5,643.4,1108.0
18,5,1913937,684.3,637.6,1242.0,712.3,643.2,1106.0
18,5,1913954,684.1,638.3,1240.0,711.0,642.4,1102.0
18,5,1913971,653.7,602.9,1242.0,682.7,602.0,1104.0
18,5,1913987,583.4,516.0,1255.0,614.5,510.5,1091.0
18,5,1914004,568.4,488.4,1255.0,592.3,482.8,1093.0
18,5,1914021,571.2,486.6,1266.0,588.8,477.2,1100.0
18,5,1914037,570.3,488.4,1264.0,586.0,476.3,1091.0
18,5,1914054,573.2,486.3,1254.0,587.2,475.7,1095.0
18,5,1914071,571.1,482.3,1253.0,584.7,474.9,1096.0
18,5,1914087,573.4,485.1,1257.0,585.8,473.3,1100.0
18,5,1914104,573.3,487.8,1250.0,583.1,471.2,1091.0
18,5,1914121,575.2,482.9,1239.0,584.0,475.5,1082.0
18,5,1914137,574.4,482.8,1244.0,581.3,471.8,1076.0
18,5,1914154,573.5,482.1,1230.0,583.7,472.5,1068.0
18,5,1914170,570.5,458.3,1220.0,583.6,446.7,1052.0
18,5,1914187,575.6,460.2,1215.0,581.7,448.3,1048.0
18,5,1914204,571.7,459.1,1198.0,579.6,448.0,1036.0
18,5,1914220,573.8,464.9,1179.0,581.6,445.4,1026.0
18,5,1914237,574.5,461.6,1184.0,578.3,451.5,1015.0
18,5,1914254,577.1,462.3,1172.0,573.7,455.2,1001.0
18,5,1914270,575.7,463.7,1158.0,575.4,454.3,988.0
18,5,1914287,579.0,462.6,1141.0,573.6,454.8,977.0
18,5,1914304,575.3,463.8,1137.0,574.7,458.6,967.0
18,5,1914320,581.8,468.6,1109.0,573.2,463.6,954.0
18,5,1914337,579.2,466.2,1098.0,573.9,459.5,943.0
18,5,1914354,578.5,465.0,1088.0,576.3,457.5,924.0
18,5,1914370,581.5,468.1,1079.0,576.4,462.5,913.0
18,5,1914387,583.1,473.8,1065.0,574.5,466.1,907.0
18,5,1914404,579.1,469.0,1051.0,575.2,461.6,896.0
18,5,1914420,584.4,470.9,1033.0,576.4,458.5,885.0
18,5,1914437,584.2,468.9,1034.0,575.0,462.1,880.0
18,5,1914454,586.7,470.1,1023.0,573.2,458.6,872.0
18,5,1914470,584.6,467.7,1020.0,573.0,453.5,865.0
18,5,1914487,587.5,468.8,1001.0,572.1,454.8,863.0
18,5,1914503,590.8,466.7,1004.0,570.5,453.3,864.0
18,5,1914520,586.5,468.0,1001.0,573.9,456.8,854.0
18,5,1914537,591.1,471.0,997.0,572.7,458.3,849.0
18,5,1914553,586.5,470.4,995.0,572.5,462.6,849.0
18,5,1914570,587.8,470.1,986.0,571.4,465.2,849.0
18,5,1914587,591.9,470.4,987.0,574.4,461.0,845.0
18,5,1914603,590.2,472.1,990.0,570.4,466.4,849.0
18,5,1914620,589.1,471.1,991.0,571.2,472.6,854.0
18,5,1914637,588.0,472.5,991.0,568.0,469.8,845.0
18,5,1914653,587.7,467.9,987.0,571.2,465.6,853.0
18,5,1914670,585.2,466.9,991.0,568.8,465.8,849.0
18,5,1914687,589.0,471.2,985.0,568.2,466.4,845.0
18,5,1914703,587.0,472.8,990.0,569.6,464.6,849.0
18,5,1914720,591.7,469.9,990.0,571.3,460.1,843.0
18,5,1914737,587.3,470.9,989.0,571.2,459.1,847.0
18,5,1914753,589.6,470.7,1001.0,572.1,467.7,850.0
18,5,1914770,589.5,466.7,994.0,570.4,467.0,844.0
18,5,1914787,584.4,469.2,988.0,570.8,467.3,849.0
18,5,1914803,588.8,471.4,993.0,569.0,466.4,849.0
18,5,1914820,588.7,475.8,999.0,569.3,468.2,849.0
19,1,1917926,643.2,525.7,938.0,629.1,526.6,837.0
19,1,1917942,640.3,519.6,929.0,630.1,524.6,825.0
19,1,1917959,642.2,525.6,931.0,628.9,527.6,817.0
19,1,1917975,640.4,529.7,933.0,629.7,526.5,822.0
19,1,1917992,639.3,523.8,930.0,630.9,526.5,823.0
19,1,1918009,641.2,529.4,929.0,632.7,524.8,823.0
19,1,1918025,644.4,525.5,922.0,630.0,527.2,809.0
19,1,1918042,643.6,530.9,932.0,629.7,524.6,814.0
19,1,1918059,638.0,523.8,929.0,629.6,530.9,810.0
19,1,1918075,673.4,499.6,916.0,666.5,503.3,808.0
19,1,1918092,717.2,483.8,916.0,711.8,479.8,809.0
19,1,1918109,718.3,488.7,912.0,710.7,478.8,809.0
19,1,1918125,718.2,491.1,916.0,711.5,476.3,809.0
19,1,1918142,719.0,485.3,904.0,710.0,477.8,806.0
19,1,1918159,722.0,480.3,902.0,708.9,484.7,800.0
19,1,1918175,721.4,482.4,902.0,707.6,480.2,804.0
19,1,1918192,719.6,489.7,904.0,712.5,473.9,797.0
19,1,1918209,719.9,476.6,894.0,706.5,476.8,801.0
19,1,1918225,722.7,479.8,892.0,706.5,482.6,790.0
19,1,1918242,719.1,487.2,905.0,709.4,474.6,805.0
19,1,1918259,722.3,489.0,903.0,713.1,480.6,798.0
19,1,1918275,722.1,486.5,897.0,705.0,476.8,803.0
19,1,1918292,719.2,482.8,902.0,707.0,486.1,807.0
19,1,1918308,721.1,485.8,897.0,708.0,477.7,796.0
19,1,1918325,724.2,490.5,899.0,710.0,472.9,799.0
19,1,1918342,722.5,487.9,901.0,708.3,474.1,805.0
19,1,1918358,722.8,486.2,891.0,707.3,485.6,798.0
19,1,1918375,722.9,490.3,884.0,707.9,480.6,792.0
19,1,1918392,724.4,490.0,884.0,706.7,482.9,793.0
19,1,1918408,724.9,488.7,879.0,707.5,487.1,788.0
19,1,1918425,725.3,485.9,882.0,706.1,483.7,788.0
19,1,1918442,725.1,483.4,875.0,708.5,487.2,788.0
19,1,1918458,725.3,484.9,876.0,706.7,486.4,786.0
19,1,1918475,728.1,485.3,867.0,705.4,483.8,786.0
19,1,1918492,726.2,486.5,870.0,709.1,484.8,781.0
19,1,1918508,726.9,485.5,864.0,708.5,484.1,782.0
19,1,1918525,725.4,482.2,867.0,708.0,487.4,779.0
19,1,1918542,726.4,483.5,865.0,709.4,488.4,779.0
19,1,1918558,727.7,483.0,862.0,706.7,483.8,779.0
19,1,1918575,728.5,482.0,858.0,708.6,484.8,773.0
19,1,1918592,729.0,477.9,865.0,709.9,486.4,777.0
19,1,1918608,727.3,481.2,863.0,710.5,487.0,774.0
19,1,1918625,725.8,483.2,861.0,708.9,483.8,778.0
19,1,1918641,728.6,484.2,860.0,710.3,483.5,777.0
19,1,1918658,729.4,482.3,865.0,713.3,477.7,771.0
19,1,1918675,731.8,484.9,857.0,716.2,475.5,774.0
19,1,1918691,729.8,478.6,859.0,711.9,478.7,770.0
19,1,1918708,729.8,483.0,861.0,707.1,483.0,772.0
19,1,1918725,728.3,480.3,856.0,708.1,480.1,774.0
19,1,1918741,732.1,482.9,860.0,710.7,479.5,776.0
19,1,1918758,732.0,481.9,866.0,713.0,479.0,778.0
19,1,1918775,733.9,479.5,868.0,709.7,479.7,774.0
19,1,1918791,731.0,485.0,865.0,715.1,477.8,774.0
19,1,1918808,729.5,488.7,866.0,712.7,475.0,772.0
19,1,1918825,730.8,485.9,861.0,711.5,470.5,766.0
19,1,1918841,730.1,481.5,855.0,712.7,475.3,761.0
19,1,1918858,730.4,485.8,855.0,713.1,476.6,767.0
19,1,1918875,732.1,482.1,851.0,709.8,474.4,761.0
19,1,1918891,733.4,481.8,858.0,705.4,478.3,763.0
19,1,1918908,716.9,478.3,858.0,700.4,482.8,761.0
19,2,1918924,705.6,494.1,822.0,679.2,577.2,671.0
19,2,1918941,,,0.0,,,0.0
19,2,1918958,,,0.0,,,0.0
19,2,1918974,,,0.0,,,0.0
19,2,1918991,,,0.0,,,0.0
19,2,1919008,,,0.0,,,0.0
19,2,1919024,,,0.0,,,0.0
19,2,1919041,,,0.0,,,0.0
19,2,1919058,772.6,640.5,665.0,704.6,778.9,472.0
19,2,1919074,733.3,507.7,786.0,697.2,626.4,612.0
19,2,1919091,705.8,475.1,829.0,695.8,518.2,702.0
19,2,1919108,703.4,483.3,836.0,690.5,472.4,747.0
19,2,1919124,703.7,488.2,834.0,683.6,474.3,754.0
19,2,1919141,705.4,483.8,832.0,682.7,485.6,741.0
19,2,1919158,706.6,481.0,831.0,680.9,488.5,733.0
19,2,1919174,706.6,484.1,836.0,679.0,490.8,738.0
19,2,1919191,705.0,481.8,836.0,680.0,488.6,734.0
19,2,1919208,651.6,526.4,842.0,634.1,511.1,731.0
19,2,1919224,581.7,587.4,854.0,557.3,576.7,746.0
19,2,1919241,581.5,587.2,850.0,556.5,578.9,748.0
19,2,1919258,583.3,590.1,853.0,555.3,579.9,747.0
19,2,1919274,580.4,587.9,847.0,554.7,580.2,746.0
19,2,1919291,577.9,584.0,853.0,552.6,583.8,743.0
19,2,1919307,576.7,585.1,857.0,553.7,581.9,746.0
19,2,1919324,577.8,586.8,863.0,555.3,580.6,758.0
19,2,1919341,577.4,581.9,866.0,554.5,582.1,758.0
19,2,1919357,581.8,581.1,863.0,553.1,581.6,755.0
19,2,1919374,581.4,576.4,862.0,555.6,580.2,759.0
19,2,1919391,581.2,581.4,866.0,555.8,577.5,756.0
19,2,1919407,580.3,577.0,881.0,554.2,579.9,766.0
19,2,1919424,580.5,574.8,872.0,555.5,579.9,755.0
19,2,1919441,581.3,577.6,869.0,556.5,582.3,762.0
19,2,1919457,582.8,577.5,872.0,554.9,576.9,760.0
19,2,1919474,584.0,579.8,871.0,556.4,577.3,758.0
19,2,1919491,584.3,582.2,870.0,554.4,575.9,756.0
19,2,1919507,583.1,588.4,871.0,556.1,573.2,751.0
19,2,1919524,599.3,579.3,861.0,573.0,563.5,737.0
19,2,1919541,600.3,580.2,856.0,571.7,563.8,743.0
19,2,1919557,601.0,583.3,850.0,572.4,565.3,732.0
19,2,1919574,602.0,582.9,854.0,571.2,567.5,740.0
19,2,1919590,602.5,580.7,853.0,570.3,574.6,734.0
19,2,1919607,601.3,585.1,841.0,566.0,568.7,728.0
19,2,1919624,603.0,581.3,824.0,566.8,568.9,712.0
19,2,1919640,605.5,584.0,829.0,565.3,570.7,717.0
19,2,1919657,602.1,584.0,824.0,565.7,574.6,710.0
19,2,1919674,604.8,581.8,810.0,565.7,573.8,698.0
19,2,1919690,605.3,588.6,813.0,563.9,571.5,695.0
19,2,1919707,605.4,589.1,802.0,565.2,572.6,689.0
19,2,1919724,602.3,590.0,792.0,559.7,574.3,682.0
19,2,1919740,605.5,586.5,785.0,562.6,570.6,675.0
19,2,1919757,609.0,587.7,776.0,564.7,570.1,671.0
19,2,1919774,608.6,587.8,782.0,565.1,570.7,676.0
19,2,1919790,607.5,590.1,769.0,562.0,570.7,665.0
19,2,1919807,606.5,589.5,763.0,563.5,569.2,659.0
19,2,1919824,606.2,588.0,758.0,562.1,567.3,654.0
19,2,1919840,609.8,585.9,751.0,561.6,569.4,648.0
19,2,1919857,609.2,587.0,747.0,562.3,568.7,641.0
19,2,1919874,607.9,582.4,741.0,565.1,566.4,631.0
19,2,1919890,608.5,588.6,739.0,563.8,568.9,632.0
19,2,1919907,604.8,588.0,738.0,563.5,572.7,625.0
19,3,1919923,608.9,587.7,725.0,563.7,572.7,629.0
19,3,1919940,608.8,586.7,724.0,559.5,573.1,622.0
19,3,1919957,610.6,590.4,714.0,558.5,571.8,617.0
19,3,1919973,609.9,590.6,712.0,560.3,573.3,615.0
19,3,1919990,610.3,588.3,708.0,558.8,576.8,613.0
19,3,1920007,605.5,589.7,709.0,561.5,572.6,611.0
19,3,1920023,607.9,590.6,695.0,559.4,570.1,600.0
19,3,1920040,609.9,592.6,687.0,558.5,573.1,593.0
19,3,1920057,610.8,590.0,678.0,562.4,573.0,590.0
19,3,1920073,614.6,591.4,668.0,563.3,578.1,583.0
19,3,1920090,613.0,590.0,667.0,559.7,571.9,576.0
19,3,1920107,612.6,590.2,655.0,561.7,570.3,567.0
19,3,1920123,646.2,561.9,656.0,586.8,558.4,569.0
19,3,1920140,769.6,488.8,640.0,739.9,456.3,543.0
19,3,1920157,868.7,429.0,618.0,838.1,407.6,530.0
19,3,1920173,879.8,414.7,616.0,836.0,393.2,527.0
19,3,1920190,880.7,411.4,611.0,834.3,385.8,518.0
19,3,1920207,882.9,407.3,607.0,829.6,390.9,517.0
19,3,1920223,883.1,413.2,606.0,827.0,391.9,511.0
19,3,1920240,882.9,407.0,590.0,823.2,387.2,500.0
19,3,1920257,879.3,409.6,595.0,823.4,383.7,501.0
19,3,1920273,882.3,414.9,590.0,822.9,379.2,498.0
19,3,1920290,879.5,412.7,587.0,821.2,383.2,492.0
19,3,1920306,874.6,394.8,586.0,811.4,378.2,494.0
19,3,1920323,874.2,386.0,579.0,810.5,369.9,490.0
19,3,1920340,874.9,382.4,584.0,807.6,370.6,492.0
19,3,1920356,875.4,383.4,576.0,809.8,368.6,486.0
19,3,1920373,879.8,382.9,577.0,811.9,367.9,487.0
19,3,1920390,874.2,382.5,579.0,809.8,368.2,484.0
19,3,1920406,873.8,382.9,571.0,812.4,368.6,482.0
19,3,1920423,874.0,377.7,575.0,809.6,368.2,483.0
19,3,1920440,877.9,378.2,570.0,812.4,368.6,480.0
19,3,1920456,876.9,381.0,576.0,808.6,367.7,483.0
19,3,1920473,876.1,380.6,558.0,809.3,367.1,481.0
19,3,1920490,878.3,386.6,571.0,810.1,367.7,481.0
19,3,1920506,874.3,382.8,567.0,809.9,370.8,481.0
19,3,1920523,876.2,378.3,558.0,808.9,371.0,479.0
19,3,1920540,877.7,381.9,565.0,809.0,370.1,478.0
19,3,1920556,875.3,378.5,557.0,804.3,372.0,484.0
19,3,1920573,873.0,379.2,564.0,807.3,369.0,484.0
19,3,1920590,875.5,376.5,558.0,808.3,369.7,479.0
19,3,1920606,876.2,379.3,558.0,808.6,375.8,478.0
19,3,1920623,874.9,379.2,555.0,807.4,375.7,479.0
19,3,1920639,875.4,379.0,554.0,807.3,370.5,475.0
19,3,1920656,878.3,379.1,550.0,807.2,367.7,479.0
19,3,1920673,870.2,382.1,560.0,807.0,370.7,479.0
19,3,1920689,872.4,381.0,559.0,808.0,371.8,479.0
19,3,1920706,874.9,380.4,558.0,803.6,373.5,477.0
19,3,1920723,878.0,381.2,552.0,805.5,372.3,483.0
19,3,1920739,876.1,381.3,562.0,806.9,374.1,483.0
19,3,1920756,872.5,379.5,559.0,808.6,372.5,482.0
19,3,1920773,871.2,382.7,566.0,808.5,372.8,486.0
19,3,1920789,872.5,381.5,556.0,807.0,376.0,482.0
19,3,1920806,872.9,379.2,563.0,807.2,374.6,485.0
19,3,1920823,877.2,380.3,571.0,806.0,374.0,488.0
19,3,1920839,873.8,385.3,575.0,808.9,374.9,487.0
19,3,1920856,873.0,384.0,580.0,807.6,375.5,492.0
19,3,1920873,874.2,387.4,583.0,808.1,377.4,497.0
19,3,1920889,872.5,385.3,576.0,805.9,375.5,503.0
19,3,1920906,870.6,384.7,585.0,806.8,374.4,504.0
19,4,1920922,869.1,387.6,589.0,808.6,373.9,507.0
19,4,1920939,869.8,385.0,594.0,805.3,373.6,512.0
19,4,1920956,869.1,383.9,601.0,805.9,373.7,516.0
19,4,1920972,864.3,388.8,601.0,806.3,373.3,514.0
19,4,1920989,870.1,386.4,612.0,803.2,373.8,523.0
19,4,1921006,868.7,385.8,613.0,803.9,377.2,526.0
19,4,1921022,866.6,384.1,616.0,807.1,377.3,531.0
19,4,1921039,870.3,387.6,620.0,805.0,376.0,539.0
19,4,1921056,864.8,389.1,622.0,804.7,379.3,547.0
19,4,1921072,868.6,386.6,630.0,804.7,378.6,553.0
19,4,1921089,864.5,388.0,633.0,806.5,379.8,560.0
19,4,1921106,864.0,386.1,639.0,805.8,378.1,564.0
19,4,1921122,862.8,389.5,646.0,804.7,382.6,568.0
19,4,1921139,851.4,426.0,663.0,801.0,396.2,578.0
19,4,1921156,796.8,522.2,673.0,731.7,531.6,605.0
19,4,1921172,752.2,641.0,674.0,690.2,649.5,611.0
19,4,1921189,746.9,682.3,672.0,681.6,696.8,608.0
19,4,1921206,742.0,690.1,672.0,681.0,688.5,604.0
19,4,1921222,744.4,687.5,678.0,683.0,698.3,610.0
19,4,1921239,741.6,686.8,686.0,681.4,701.7,612.0
19,4,1921255,740.2,688.6,691.0,677.2,693.1,617.0
19,4,1921272,742.1,695.7,694.0,685.1,692.3,618.0
19,4,1921289,739.6,689.9,699.0,684.0,692.5,620.0
19,4,1921305,741.7,686.0,691.0,682.8,692.9,619.0
19,4,1921322,740.3,689.7,699.0,682.4,689.9,622.0
19,4,1921339,740.9,694.9,710.0,683.0,687.6,629.0
19,4,1921355,741.2,681.7,704.0,680.8,695.4,636.0
19,4,1921372,731.1,666.4,718.0,681.8,678.1,635.0
19,4,1921389,732.5,664.5,721.0,683.3,679.3,638.0
19,4,1921405,735.5,666.2,721.0,680.7,678.0,638.0
19,4,1921422,735.7,667.4,732.0,681.0,679.3,648.0
19,4,1921439,733.4,663.9,729.0,681.5,681.8,655.0
19,4,1921455,731.8,666.2,720.0,685.6,681.8,645.0
19,4,1921472,746.7,715.7,673.0,682.3,798.0,547.0
19,4,1921489,,,0.0,,,0.0
19,4,1921505,,,0.0,,,0.0
19,4,1921522,,,0.0,,,0.0
19,4,1921539,,,0.0,,,0.0
19,4,1921555,,,0.0,,,0.0
19,4,1921572,,,0.0,,,0.0
19,4,1921588,,,0.0,,,0.0
19,4,1921605,,,0.0,,,0.0
19,4,1921622,815.5,831.4,534.0,708.7,906.3,427.0
19,4,1921638,770.5,662.0,697.0,698.4,742.1,559.0
19,4,1921655,739.0,620.2,727.0,698.5,650.5,634.0
19,4,1921672,738.1,649.5,718.0,693.0,615.8,649.0
19,4,1921688,735.7,649.3,714.0,688.7,632.7,640.0
19,4,1921705,737.4,643.6,718.0,687.8,643.2,642.0
19,4,1921722,729.7,646.1,728.0,687.9,642.9,641.0
19,4,1921738,735.1,649.4,733.0,688.3,643.6,644.0
19,4,1921755,735.0,646.6,743.0,684.4,641.9,650.0
19,4,1921772,733.9,642.3,746.0,689.0,649.3,654.0
19,4,1921788,737.1,642.6,752.0,685.8,646.8,659.0
19,4,1921805,734.8,643.6,771.0,688.3,650.9,670.0
19,4,1921822,734.8,639.2,770.0,683.9,652.4,674.0
19,4,1921838,732.4,645.3,788.0,684.6,650.0,685.0
19,4,1921855,728.2,645.4,787.0,686.5,648.8,685.0
19,4,1921872,730.3,643.5,798.0,689.3,654.1,698.0
19,4,1921888,731.0,642.0,808.0,686.1,648.7,704.0
19,4,1921905,725.7,645.0,822.0,686.0,648.4,717.0
19,5,1921921,729.6,646.3,835.0,693.3,647.6,728.0
19,5,1921938,729.5,645.3,848.0,691.7,646.4,727.0
19,5,1921955,728.0,650.2,859.0,691.8,653.9,742.0
19,5,1921971,724.6,647.8,860.0,691.6,650.9,750.0
19,5,1921988,729.3,647.1,873.0,692.0,650.3,760.0
19,5,1922005,726.1,645.2,876.0,691.3,653.8,773.0
19,5,1922021,723.3,645.8,882.0,692.9,649.4,772.0
19,5,1922038,724.4,647.4,891.0,692.7,650.5,781.0
19,5,1922055,722.8,646.0,897.0,692.1,650.6,786.0
19,5,1922071,723.8,646.1,902.0,692.7,644.9,793.0
19,5,1922088,715.6,648.7,901.0,683.3,644.2,788.0
19,5,1922105,581.4,603.5,938.0,571.6,596.9,809.0
19,5,1922121,470.6,580.0,937.0,453.3,556.7,821.0
19,5,1922138,468.4,577.0,933.0,447.2,553.7,825.0
19,5,1922155,466.1,575.3,930.0,438.4,556.7,822.0
19,5,1922171,464.1,576.8,931.0,438.9,555.7,819.0
19,5,1922188,465.4,577.4,927.0,439.4,554.4,820.0
19,5,1922205,463.9,574.9,940.0,440.6,555.3,822.0
19,5,1922221,462.3,574.1,931.0,439.7,556.7,818.0
19,5,1922238,466.1,577.7,916.0,438.6,552.6,813.0
19,5,1922255,467.5,576.6,926.0,436.3,550.5,811.0
19,5,1922271,462.9,577.0,923.0,434.2,555.9,806.0
19,5,1922288,466.1,574.7,921.0,435.6,562.7,810.0
19,5,1922304,466.5,578.7,920.0,440.3,564.4,806.0
19,5,1922321,464.0,576.2,929.0,434.8,561.4,801.0
19,5,1922338,466.5,575.9,927.0,436.0,561.2,804.0
19,5,1922354,460.8,578.4,920.0,435.0,558.8,802.0
19,5,1922371,460.1,579.3,922.0,433.1,557.8,795.0
19,5,1922388,465.1,579.8,918.0,434.2,561.7,798.0
19,5,1922404,459.9,574.1,910.0,435.9,568.9,793.0
19,5,1922421,460.1,575.1,922.0,436.4,570.9,795.0
19,5,1922438,460.2,574.9,926.0,432.7,570.8,797.0
19,5,1922454,457.1,578.0,916.0,432.0,571.5,786.0
19,5,1922471,461.6,578.5,914.0,435.3,573.6,793.0
19,5,1922488,461.3,577.6,924.0,432.5,573.5,797.0
19,5,1922504,459.3,575.5,924.0,434.3,573.0,799.0
19,5,1922521,462.4,581.4,930.0,434.8,574.5,797.0
19,5,1922538,462.1,583.1,923.0,431.5,578.0,791.0
19,5,1922554,459.4,582.0,922.0,431.5,575.6,798.0
19,5,1922571,462.4,579.1,931.0,428.3,570.2,796.0
19,5,1922588,462.6,577.3,914.0,429.7,569.8,792.0
19,5,1922604,458.1,578.0,931.0,432.4,567.7,794.0
